Location_Info,Latitude,Longitude,Date,WL(mbgl)
Andhra Pradesh Sri Potti Sriramulu Nellore Kaligiri Kaligiri,14.82917,79.69167,01-05-97,3.1
Andhra Pradesh Sri Potti Sriramulu Nellore Kaligiri Kaligiri,14.82917,79.69167,01-05-96,5.2
Andhra Pradesh Sri Potti Sriramulu Nellore Kaligiri Kaligiri,14.82917,79.69167,01-05-95,1.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kaligiri Kaligiri,14.82917,79.69167,01-05-94,2.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-03,11.6
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-02,8.6
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-01,10.0
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-00,11.8
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-99,9.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-98,8.8
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-97,8.4
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-96,10.5
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-95,7.2
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Dachuru,14.38417,79.56778,01-05-94,8.1
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-03,13.0
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-02,2.7
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-01,5.8
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-00,9.0
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-99,4.1
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-98,6.4
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-97,8.2
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-96,11.1
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-95,4.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvaya,14.51130,79.41278,01-05-94,9.3
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvoa,14.51056,79.41944,07-05-02,4.8
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Kaluvoa,14.51056,79.41944,25-05-98,5.5
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Nellore-Gn,14.42917,79.51111,01-05-02,5.6
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Nellore-Gn,14.42917,79.51111,01-05-01,7.1
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Nellore-Gn,14.42917,79.51111,01-05-00,7.4
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Nellore-Gn,14.42917,79.51111,01-05-99,6.4
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Nellore-Gn,14.42917,79.51111,01-05-98,4.1
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Nellore-Gn,14.42917,79.51111,01-05-97,5.6
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Nellore-Gn,14.42917,79.51111,01-05-96,7.3
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Nellore-Gn,14.42917,79.51111,01-05-95,5.2
Andhra Pradesh Sri Potti Sriramulu Nellore Kaluvoya Nellore-Gn,14.42917,79.51111,01-05-94,4.3
147 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Jarugumalli,15.31528,79.99111,23-05-03,6.2
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Jarugumalli,15.31528,79.99111,11-05-02,5.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Jarugumalli,15.31528,79.99111,24-05-01,6.0
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Jarugumalli,15.31528,79.99111,24-05-00,6.0
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-03,5.7
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-02,4.5
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-01,4.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-00,5.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-99,5.8
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-98,4.3
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-97,3.7
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-96,5.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-95,2.7
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukur,15.21853,79.91150,01-05-94,3.8
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukuru,15.21944,79.91389,22-05-03,6.4
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukuru,15.21944,79.91389,11-05-02,4.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukuru,15.21944,79.91389,24-05-01,6.4
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukuru,15.21944,79.91389,23-05-00,7.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kandukur Kandukuru,15.21944,79.91389,21-05-98,4.2
Andhra Pradesh Sri Potti Sriramulu Nellore Kavali Kavali,14.90866,79.99386,01-05-03,7.3
Andhra Pradesh Sri Potti Sriramulu Nellore Kavali Kavali,14.90866,79.99386,01-05-02,4.3
Andhra Pradesh Sri Potti Sriramulu Nellore Kavali Kavali,14.90866,79.99386,01-05-01,7.7
Andhra Pradesh Sri Potti Sriramulu Nellore Kavali Kavali,14.90866,79.99386,01-05-00,2.7
Andhra Pradesh Sri Potti Sriramulu Nellore Kavali Kavali,14.90866,79.99386,01-05-99,4.1
Andhra Pradesh Sri Potti Sriramulu Nellore Kavali Kavali,14.90866,79.99386,01-05-98,4.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kavali Kavali,14.90866,79.99386,01-05-97,3.5
Andhra Pradesh Sri Potti Sriramulu Nellore Kavali Kavali,14.90866,79.99386,01-05-95,1.3
Andhra Pradesh Sri Potti Sriramulu Nellore Kavali Kavali,14.90866,79.99386,01-05-94,4.0
Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-03,3.4
Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-02,2.3
Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-01,1.6
Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-00,2.2
Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-99,1.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-98,0.8
Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-97,0.8
Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-96,2.2
Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-95,0.9
148 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Sri Potti Sriramulu Nellore Kodavalur North Rajupalem,14.55709,79.98958,01-05-94,0.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-03,8.4
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-02,6.6
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-01,7.5
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-00,7.6
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-99,8.1
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-98,6.4
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-97,7.2
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-96,6.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-95,4.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kondapuram Kondapuram,14.99231,79.68212,01-05-94,5.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-03,3.0
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-02,3.3
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-01,2.8
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-00,2.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-99,3.5
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-98,2.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-97,2.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-96,3.9
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-95,2.0
Andhra Pradesh Sri Potti Sriramulu Nellore Kovur Kovvuru,14.50273,79.98525,01-05-94,3.2
Andhra Pradesh Sri Potti Sriramulu Nellore Lingasamudram Rallapadu,15.06528,79.71806,22-05-03,6.2
Andhra Pradesh Sri Potti Sriramulu Nellore Lingasamudram Rallapadu,15.06528,79.71806,11-05-02,4.8
Andhra Pradesh Sri Potti Sriramulu Nellore Lingasamudram Rallapadu,15.06528,79.71806,27-05-01,6.7
Andhra Pradesh Sri Potti Sriramulu Nellore Lingasamudram Rallapadu,15.06528,79.71806,24-05-00,6.6
Andhra Pradesh Sri Potti Sriramulu Nellore Lingasamudram Rallapadu,15.06528,79.71806,23-05-99,4.7
Andhra Pradesh Sri Potti Sriramulu Nellore Manubolu Konduru Satram,14.25167,79.93389,01-05-03,7.7
Andhra Pradesh Sri Potti Sriramulu Nellore Manubolu Konduru Satram,14.25167,79.93389,01-05-02,3.9
Andhra Pradesh Sri Potti Sriramulu Nellore Manubolu Konduru Satram,14.25167,79.93389,01-05-00,7.1
Andhra Pradesh Sri Potti Sriramulu Nellore Manubolu Konduru Satram,14.25167,79.93389,01-05-99,7.8
Andhra Pradesh Sri Potti Sriramulu Nellore Manubolu Konduru Satram,14.25167,79.93389,01-05-98,6.1
Andhra Pradesh Sri Potti Sriramulu Nellore Manubolu Konduru Satram,14.25167,79.93389,01-05-97,4.3
Andhra Pradesh Sri Potti Sriramulu Nellore Manubolu Konduru Satram,14.25167,79.93389,01-05-96,7.7
Andhra Pradesh Sri Potti Sriramulu Nellore Manubolu Konduru Satram,14.25167,79.93389,01-05-95,3.5
Andhra Pradesh Sri Potti Sriramulu Nellore Manubolu Konduru Satram,14.25167,79.93389,01-05-94,4.8
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-03,7.5
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-02,5.1
149 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-01,7.6
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-00,7.6
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-99,6.7
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-98,5.2
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-97,5.0
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-96,6.5
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-95,2.7
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Bata,14.71863,79.22008,01-05-94,4.3
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Krishnapuram,14.77722,79.29222,12-05-02,12.2
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Peddamachnuru,14.75222,79.38417,01-05-97,5.2
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Peddamachnuru,14.75222,79.38417,01-05-95,3.7
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Peddamachnuru,14.75222,79.38417,01-05-94,5.4
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Tikkavaram,14.65972,79.35750,01-05-03,13.3
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Tikkavaram,14.65972,79.35750,01-05-02,9.9
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Tikkavaram,14.65972,79.35750,01-05-01,12.8
Andhra Pradesh Sri Potti Sriramulu Nellore Marripadu Tikkavaram,14.65972,79.35750,01-05-00,12.3
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.29006,80.09472,01-05-03,2.6
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.26111,80.09722,25-05-02,2.0
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.29006,80.09472,01-05-02,3.5
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.29006,80.09472,01-05-01,3.9
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.29006,80.09472,01-05-00,3.3
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.29006,80.09472,01-05-99,3.3
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.29006,80.09472,01-05-98,3.4
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.29006,80.09472,01-05-97,3.4
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.29006,80.09472,01-05-96,3.7
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.29006,80.09472,01-05-95,2.5
Andhra Pradesh Sri Potti Sriramulu Nellore Muthukur Muthukuru,14.27472,80.10000,01-05-94,3.0
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Amancherla,14.41000,79.86111,25-05-02,6.1
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Amancherla,14.41000,79.86111,25-05-00,12.6
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Amancherla,14.41000,79.86111,22-05-98,7.8
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Nellore,14.43333,80.00000,01-05-03,4.4
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Nellore,14.43333,80.00000,01-05-02,4.5
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Nellore,14.43333,80.00000,01-05-01,4.8
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Nellore,14.43333,80.00000,01-05-00,3.9
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Nellore,14.43333,80.00000,01-05-99,4.8
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Nellore,14.43333,80.00000,01-05-98,6.3
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Nellore,14.43333,80.00000,01-05-97,3.1
150 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Nellore,14.43333,80.00000,01-05-95,2.4
Andhra Pradesh Sri Potti Sriramulu Nellore Nellore Rural Nellore,14.43333,80.00000,01-05-94,6.3
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-03,4.0
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38639,79.73333,01-05-03,4.8
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-02,2.3
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38639,79.73333,01-05-02,4.1
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-01,8.1
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38639,79.73333,01-05-01,6.2
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-00,3.4
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38639,79.73333,01-05-00,4.5
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-99,5.5
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-98,4.4
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-97,5.4
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-96,5.3
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-95,3.0
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Podalakur,14.38095,79.73099,01-05-94,5.0
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-03,4.7
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-02,5.6
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-01,4.0
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-00,3.3
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-99,3.3
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-98,2.3
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-97,5.8
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-96,4.8
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-95,2.8
Andhra Pradesh Sri Potti Sriramulu Nellore Podalakur Tatiparthi,14.51794,79.76610,01-05-94,4.8
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-03,6.9
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-02,6.4
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-01,6.6
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-00,4.3
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-99,6.9
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-98,5.7
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-97,3.5
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-96,6.9
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-95,2.0
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Penubarti,14.34283,79.47170,01-05-94,3.5
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.20146,79.53513,01-05-03,5.6
151 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.20000,79.52778,01-05-03,6.6
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-02,3.4
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.20000,79.52778,01-05-02,3.7
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-01,4.9
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.20000,79.52778,01-05-01,5.4
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-00,2.2
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-00,4.3
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.20000,79.52778,01-05-00,5.1
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-99,5.8
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-98,4.4
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-97,3.5
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-96,6.6
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-95,2.0
Andhra Pradesh Sri Potti Sriramulu Nellore Rapur Rapur,14.19500,79.53500,01-05-94,3.0
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-03,2.6
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58333,79.75333,25-05-02,2.6
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-02,2.2
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-01,2.3
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58333,79.75333,25-05-00,4.1
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-00,3.2
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-99,3.3
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-98,1.2
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-97,5.6
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-96,3.6
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-95,0.7
Andhra Pradesh Sri Potti Sriramulu Nellore Sangam Sangam,14.58751,79.74320,01-05-94,2.2
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Marlapudi,14.19611,79.63000,01-05-96,7.6
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Marlapudi,14.19611,79.63000,01-05-95,4.2
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Marlapudi,14.19611,79.63000,01-05-94,7.0
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Saidapuram,14.17500,79.74417,01-05-99,3.3
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Saidapuram,14.17500,79.74417,01-05-98,3.7
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Saidapuram,14.17500,79.74417,01-05-97,3.3
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Saidapuram,14.17500,79.74417,01-05-96,5.7
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Saidapuram,14.17500,79.74417,01-05-95,2.3
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Saidapuram,14.17500,79.74417,01-05-94,3.8
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Utukur,14.24306,79.70528,25-05-02,2.1
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Utukur,14.24306,79.70528,25-05-01,4.9
152 Depth to Water Level (in mbgl) of unconfind data Pre-Monsoon 1994-2003 STATE_UT DISTRICT BLOCK VILLAGE LATITUDE LONGITUDE Date DTWL Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Utukur,14.24306,79.70528,25-05-00,2.4
Andhra Pradesh Sri Potti Sriramulu Nellore Sydapuram Utukur,14.24306,79.70528,22-05-98,2.1
Andhra Pradesh Sri Potti Sriramulu Nellore Thotapalligudur Mahalakshmipurm,14.43333,80.15000,01-05-97,2.5
Andhra Pradesh Sri Potti Sriramulu Nellore Thotapalligudur Mahalakshmipurm,14.43333,80.15000,01-05-96,2.6
Andhra Pradesh Sri Potti Sriramulu Nellore Thotapalligudur Mahalakshmipurm,14.43333,80.15000,01-05-95,1.5
Andhra Pradesh Sri Potti Sriramulu Nellore Thotapalligudur Mahalakshmipurm,14.43333,80.15000,01-05-94,2.8
Andhra Pradesh Sri Potti Sriramulu Nellore Thotapalligudur T.P.Gudur,14.37222,80.08194,01-05-03,3.7
Andhra Pradesh Sri Potti Sriramulu Nellore Thotapalligudur T.P.Gudur,14.37222,80.08194,14-05-02,2.9
Andhra Pradesh Sri Potti Sriramulu Nellore Thotapalligudur T.P.Gudur,14.37222,80.08194,01-05-01,3.6
Andhra Pradesh Sri Potti Sriramulu Nellore Udayagiri Basinenipalli,14.96389,79.24861,01-05-02,4.2
Andhra Pradesh Sri Potti Sriramulu Nellore Udayagiri Basinenipalli,14.96389,79.24861,01-05-01,6.2
Andhra Pradesh Sri Potti Sriramulu Nellore Udayagiri Basinenipalli,14.96389,79.24861,01-05-00,7.4
Andhra Pradesh Sri Potti Sriramulu Nellore Udayagiri Narravada,14.89556,79.42056,01-05-03,9.7
Andhra Pradesh Sri Potti Sriramulu Nellore Udayagiri Narravada,14.89556,79.42056,01-05-02,7.2
Andhra Pradesh Sri Potti Sriramulu Nellore Udayagiri Narravada,14.89556,79.42056,01-05-01,7.0
Andhra Pradesh Sri Potti Sriramulu Nellore Udayagiri Narravada,14.89556,79.42056,01-05-00,7.5
