Location_Info,Latitude,Longitude,Date,WL(mbgl)
Uttar Pradesh Lalitpur Talbehat Hisar Kalan,25.07083,78.56417,31-08-17,6.7
Uttar Pradesh Lalitpur Talbehat Talbhet,25.04778,78.45278,31-08-17,1.9
Uttar Pradesh Lalitpur Talbehat Talbhet,25.02083,78.43278,31-08-17,5.2
Uttar Pradesh Lalitpur Talbehat Talbhet,25.03333,78.43167,31-08-17,1.8
Uttar Pradesh Lucknow Bakshi-Ka-Talab Bakshi Ka Talab,27.00417,80.90833,31-08-17,14.9
Uttar Pradesh Lucknow Bakshi-Ka-Talab Behta Bazar,26.98472,81.01111,31-08-17,8.6
Uttar Pradesh Lucknow Bakshi-Ka-Talab Itaunja,27.08333,80.89167,31-08-17,12.9
Uttar Pradesh Lucknow Bakshi-Ka-Talab Itaunja,27.08333,80.87639,31-08-17,13.0
Uttar Pradesh Lucknow Bakshi-Ka-Talab Kathwara,27.01806,80.85417,31-08-17,13.6
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Uttar Pradesh Lucknow Bakshi-Ka-Talab Kumrahawan,27.08333,80.97222,31-08-17,5.0
Uttar Pradesh Lucknow Chinhat Lu Campus,26.90833,80.94306,31-08-17,21.5
Uttar Pradesh Lucknow Chinhat Vikasnagar,26.89444,80.96111,31-08-17,37.4
Uttar Pradesh Lucknow Gosaiganj Gosaiganj,26.76667,81.11250,31-08-17,1.0
Uttar Pradesh Lucknow Gosaiganj Khawas Khera,26.68056,81.17222,31-08-17,0.8
Uttar Pradesh Lucknow Gosaiganj Munshiganj,26.74944,81.15500,31-08-17,3.6
Uttar Pradesh Lucknow Kakori Fatehganj,26.82778,80.81528,31-08-17,16.9
Uttar Pradesh Lucknow Mal Aat Garhi Sonra,27.08472,80.72778,31-08-17,14.5
Uttar Pradesh Lucknow Mal Mal,27.02222,80.74167,31-08-17,13.6
Uttar Pradesh Lucknow Mal Rehta,27.04167,80.65833,31-08-17,9.9
Uttar Pradesh Lucknow Malihabad Bhatoiya,26.94861,80.63750,31-08-17,11.0
Uttar Pradesh Lucknow Malihabad Malihabad,26.92778,80.71667,31-08-17,15.2
Uttar Pradesh Lucknow Malihabad Rahimabad,26.97083,80.60000,31-08-17,7.2
Uttar Pradesh Lucknow Malihabad Rehman Khera,26.88889,80.76250,31-08-17,11.1
Uttar Pradesh Lucknow Malihabad Tejkishan Khera,26.79583,80.73472,31-08-17,6.3
Uttar Pradesh Lucknow Mohanlalganj Gulistan Colony,26.83333,80.95556,31-08-17,38.7
Uttar Pradesh Lucknow Mohanlalganj Mohanlalganj,26.67639,80.98333,31-08-17,7.7
Uttar Pradesh Lucknow Mohanlalganj Nagram,26.63333,81.13333,31-08-17,0.7
Uttar Pradesh Lucknow Sarojaninagar Arya Nagar,26.83472,80.91250,31-08-17,18.5
Uttar Pradesh Lucknow Sarojaninagar Bijnor,26.73889,80.74028,31-08-17,12.3
Uttar Pradesh Lucknow Sarojaninagar Cantt,26.78889,80.75972,31-08-17,31.1
Uttar Pradesh Lucknow Sarojaninagar Mohanlalganj,26.69722,80.95694,31-08-17,6.7
Uttar Pradesh Lucknow Sarojaninagar Rakabganj Crossing,26.84167,80.92500,31-08-17,7.6
Uttar Pradesh Lucknow Sarojaninagar River Bank Colony,26.86250,80.92639,31-08-17,27.9
Uttar Pradesh Mahoba Charkhari Charkhari,25.40000,79.75000,31-08-17,2.7
Uttar Pradesh Mahoba Jaitpur Bela Tal,25.27028,79.57778,31-08-17,5.6
Uttar Pradesh Mahoba Jaitpur Jaitpur,25.25417,79.56500,31-08-17,5.9
Uttar Pradesh Mahoba Jaitpur Kulpahar1,25.32583,79.63500,31-08-17,2.5
Uttar Pradesh Mahoba Jaitpur Kulpahar2,25.31667,79.65000,31-08-17,5.8
Uttar Pradesh Mahoba Kabrai Mahoba,25.27917,79.87806,31-08-17,4.6
Uttar Pradesh Mahoba Kabrai Pipramauf,25.14500,79.66778,31-08-17,5.8
Uttar Pradesh Mahoba Panwari Chatesar,25.41611,79.49361,31-08-17,10.6
Uttar Pradesh Mahoba Panwari Kashipura,25.35333,79.30139,31-08-17,5.8
Uttar Pradesh Mahoba Panwari Teiya,25.31444,79.35500,31-08-17,7.8
Uttar Pradesh Mahrajganj Bridgemanganj Koluhi,27.30000,83.33167,31-08-17,0.7
Uttar Pradesh Mahrajganj Ghughli Ghughli,27.05000,83.73333,31-08-17,1.4
Uttar Pradesh Mahrajganj Mahrajganj Maharajganj,27.14722,83.56389,31-08-17,1.6
Uttar Pradesh Mahrajganj Nautanwa Kukesar,27.45167,83.57000,31-08-17,1.9
Uttar Pradesh Mahrajganj Pharenda Pharenda,27.10600,83.27500,31-08-17,2.0
Uttar Pradesh Mahrajganj Siswa Siswa Bazar,27.20000,83.76667,31-08-17,2.4
Uttar Pradesh Mainpuri Bewar Bewar,27.22444,79.28611,31-08-17,6.1
Uttar Pradesh Mainpuri Ghiror Ghirore,27.20417,78.75000,31-08-17,3.8
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Uttar Pradesh Mainpuri Kishni Katra Saman,27.03056,79.19306,31-08-17,1.0
Uttar Pradesh Mainpuri Kishni Kishni,27.03139,79.26639,31-08-17,6.3
Uttar Pradesh Mainpuri Kuraoli Kuraoli,27.40833,78.97500,31-08-17,4.5
Uttar Pradesh Mainpuri Sultanganj Sultanganj,27.31611,79.10056,31-08-17,4.1
Uttar Pradesh Mathura Baldeo Baldeo,27.41944,77.82222,31-08-17,4.7
Uttar Pradesh Mathura Baldeo Jamunapar Thana,27.47500,77.73611,31-08-17,12.1
Uttar Pradesh Mathura Chaumuha Sahar,27.62500,77.48667,31-08-17,0.9
Uttar Pradesh Mathura Chhata Chhata,27.70333,77.50000,31-08-17,2.4
Uttar Pradesh Mathura Farah Nagra Chhitar Singh,27.28333,77.66000,31-08-17,3.6
Uttar Pradesh Mathura Govardhan Jhinga Nagla,27.37083,77.57361,31-08-17,2.8
Uttar Pradesh Mathura Govardhan Paintha (Govardhan),27.48167,77.46833,31-08-17,3.0
Uttar Pradesh Mathura Govardhan Saunkh,27.39667,77.50000,31-08-17,3.2
Uttar Pradesh Mathura Mat Mat,27.63333,77.71667,31-08-17,15.6
Uttar Pradesh Mathura Mat Surir,27.76944,77.72778,31-08-17,7.9
Uttar Pradesh Mathura Mathura Jachoda,27.49500,77.56833,31-08-17,0.9
Uttar Pradesh Mathura Nandgaon Barsana,27.65556,77.37778,31-08-17,9.6
Uttar Pradesh Mathura Nandgaon Kosi,27.78611,77.43833,31-08-17,3.1
Uttar Pradesh Mathura Raya Kharab,27.46667,77.80000,31-08-17,2.0
Uttar Pradesh Mathura Raya Pirsua,27.57500,77.83333,31-08-17,10.1
Uttar Pradesh Mau Badraon Amila,26.18611,83.51667,31-08-17,3.7
Uttar Pradesh Mau Dohri Ghat Dhorighat,26.25000,83.51250,31-08-17,4.7
Uttar Pradesh Mau Dohri Ghat Jejawali,26.17639,83.65694,31-08-17,5.0
Uttar Pradesh Mau Fatehpur Madaun Paharipur,26.12417,83.75056,31-08-17,4.7
Uttar Pradesh Mau Ghosi Ghosi,26.11667,83.54167,31-08-17,2.6
Uttar Pradesh Mau Kopaganj Kapaganj,26.03333,83.57500,31-08-17,6.9
Uttar Pradesh Mau Mohammadabad GohanaGhinahapur,26.02222,83.37083,31-08-17,6.1
Uttar Pradesh Mau Pardaha Mau Nath Bhanjan,25.94167,83.57500,31-08-17,7.8
Uttar Pradesh Mau Ratanpura Ratanpura,25.91667,83.75000,31-08-17,4.3
Uttar Pradesh Meerut Hastinapur Hastinapur,29.12500,78.00000,31-08-17,9.6
Uttar Pradesh Meerut Kharkhoda Kaili,28.79028,77.75972,31-08-17,18.4
Uttar Pradesh Meerut Machra Machhara Shallowpz,28.90139,77.89306,31-08-17,12.8
Uttar Pradesh Meerut Mawana Kalan Chota Mawana,29.09167,77.86111,31-08-17,9.9
Uttar Pradesh Meerut Meerut Meerut,28.95889,77.68472,31-08-17,17.5
Uttar Pradesh Meerut Parikshitgarh Parikshitgarh,28.97778,77.93611,31-08-17,7.2
Uttar Pradesh Meerut Rajpura Sisauli,28.92000,77.80833,31-08-17,15.2
Uttar Pradesh Mirzapur Chhanvey Gaipura,25.15278,82.39167,31-08-17,12.2
Uttar Pradesh Mirzapur Hallia Halia,24.82667,82.32333,31-08-17,0.8
Uttar Pradesh Mirzapur Lalganj Lalganj,25.02083,82.36389,31-08-17,2.3
Uttar Pradesh Mirzapur Lalganj Lohangpur,25.06667,82.49000,31-08-17,5.1
Uttar Pradesh Mirzapur Nagar (City) Gopalpur,25.15833,82.48333,31-08-17,11.5
Uttar Pradesh Mirzapur Nagar (City) Mirzapur,25.13333,82.60000,31-08-17,14.2
Uttar Pradesh Mirzapur Narainpur Adalhat,25.13139,83.03500,31-08-17,1.5
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Uttar Pradesh Mirzapur Narainpur Ahraura,25.02083,83.04028,31-08-17,1.9
Uttar Pradesh Mirzapur Pahari Barhpura,25.10000,82.70000,31-08-17,6.1
Uttar Pradesh Mirzapur Patehra Baghura,24.88333,82.79167,31-08-17,1.0
Uttar Pradesh Mirzapur Patehra Kunabimar,25.01667,82.61389,31-08-17,1.7
Uttar Pradesh Mirzapur Patehra Marihan,24.92917,82.67500,31-08-17,12.6
Uttar Pradesh Mirzapur Rajgarh Barhanchuan,24.92722,83.04444,31-08-17,1.3
Uttar Pradesh Moradabad Chhajlet Matlabpur,28.98889,78.64167,31-08-17,12.9
Uttar Pradesh Moradabad Dilari Fauladpur,29.10000,78.86667,31-08-17,1.6
Uttar Pradesh Moradabad Dilari Karanpur,29.10556,78.72861,31-08-17,3.8
Uttar Pradesh Moradabad Kundarki Dingarpur,28.72111,78.71611,31-08-17,11.9
Uttar Pradesh Moradabad Kundarki Mahmudpurmafi,28.65889,78.65972,31-08-17,14.1
Uttar Pradesh Moradabad Moradabad Moradabad,28.82500,78.78333,31-08-17,11.2
Uttar Pradesh Moradabad Moradabad Moradabad,28.82500,78.78333,31-08-17,9.2
Uttar Pradesh Moradabad Thakurdwara Painapur,29.11667,78.75000,31-08-17,2.9
Uttar Pradesh Moradabad Thakurdwara Thakurdwara,29.19167,78.85000,31-08-17,1.2
Uttar Pradesh Muzaffarnagar Baghara Baghra,29.46389,77.57500,31-08-17,12.5
Uttar Pradesh Muzaffarnagar Charthawal Chartawal,29.53750,77.59417,31-08-17,8.7
Uttar Pradesh Muzaffarnagar Khatauli Inchauli,29.27222,77.60972,31-08-17,14.1
Uttar Pradesh Muzaffarnagar Khatauli Khatauli,29.29167,77.73333,31-08-17,1.2
Uttar Pradesh Muzaffarnagar Morna Morna,29.46667,77.95833,31-08-17,16.7
Uttar Pradesh Muzaffarnagar Morna Sukratal,29.49500,77.99000,31-08-17,2.8
Uttar Pradesh Muzaffarnagar Muzaffarnagar Kukra-Sadar,29.47500,77.72778,31-08-17,13.7
Uttar Pradesh Muzaffarnagar Shahpur Paldi,29.35000,77.54167,31-08-17,13.6
Uttar Pradesh Muzaffarnagar Shahpur Shikarpur,29.36667,77.49167,31-08-17,13.7
Uttar Pradesh Pilibhit Amariya Faradia,28.72500,79.71667,31-08-17,3.2
Uttar Pradesh Pilibhit Bilsanda Bilsanda,28.24167,79.94167,31-08-17,5.1
Uttar Pradesh Pilibhit Bisalpur Bilaspur,28.30000,79.80000,31-08-17,4.2
Uttar Pradesh Pilibhit Bisalpur Jeora Kalyanpur,28.31639,79.81500,31-08-17,4.2
Uttar Pradesh Pilibhit Lalaurikhera Bhamora,28.71417,79.88667,31-08-17,1.5
Uttar Pradesh Pilibhit Lalaurikhera Gajraula,28.52500,79.88667,31-08-17,3.1
Uttar Pradesh Pilibhit Marori Jahanabad,28.63333,79.70167,31-08-17,3.8
Uttar Pradesh Pilibhit Marori Pilibhit,28.62500,79.81250,31-08-17,3.2
Uttar Pradesh Pilibhit Puranpur Madho Tanda,28.62500,80.13333,31-08-17,1.8
Uttar Pradesh Pilibhit Puranpur Puranpur,28.51667,80.15139,31-08-17,2.2
Uttar Pradesh Pratapgarh Aspur Deosara Bhusar,26.00278,82.25833,31-08-17,1.9
Uttar Pradesh Pratapgarh Aspur Deosara Udai Shahpur,25.94167,82.32500,31-08-17,7.4
Uttar Pradesh Pratapgarh Babaganj Nanasukul Purwa,25.75833,81.59333,31-08-17,6.6
Uttar Pradesh Pratapgarh Bihar Dih Balri,25.79611,81.66722,31-08-17,6.0
Uttar Pradesh Pratapgarh Bihar Jathwara,25.81389,81.76528,31-08-17,5.4
Uttar Pradesh Pratapgarh Gaura Delhupur,25.75750,81.93833,31-08-17,4.7
Uttar Pradesh Pratapgarh Gaura Gaura,25.74500,82.11167,31-08-17,1.2
Uttar Pradesh Pratapgarh Kalakankar Maddupur,25.88750,81.44861,31-08-17,2.7
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Uttar Pradesh Pratapgarh Kalakankar Sangramgarh,25.85222,81.49583,31-08-17,6.6
Uttar Pradesh Pratapgarh Kunda Bishahia,25.58749,81.57292,31-08-17,2.9
Uttar Pradesh Pratapgarh Kunda Garhi Manikpur,25.81861,81.43333,31-08-17,10.1
Uttar Pradesh Pratapgarh Kunda Gutni,25.70833,81.40000,31-08-17,11.3
Uttar Pradesh Pratapgarh Kunda Kunda,25.71500,81.52167,31-08-17,5.3
Uttar Pradesh Pratapgarh Kunda Lalgopalganj,25.67500,81.63333,31-08-17,1.3
Uttar Pradesh Pratapgarh Lakshamanpur Narainpur,25.82500,81.72500,31-08-17,4.9
Uttar Pradesh Pratapgarh Magraura Kohdaur,26.04167,82.02083,31-08-17,6.7
Uttar Pradesh Pratapgarh Pratapgarh (Sadar) Mohanganj,25.88333,81.90000,31-08-17,12.9
Uttar Pradesh Pratapgarh Rampur Sanramgarh Lalganj,25.93333,81.70000,31-08-17,3.5
Uttar Pradesh Pratapgarh Rampur Sanramgarh Rampur Batauli,25.90833,81.60333,31-08-17,1.7
Uttar Pradesh Pratapgarh Sandwa Chandrika Mandhata,25.79222,81.87889,31-08-17,7.2
Uttar Pradesh Pratapgarh Sangipur Ateha,26.09694,81.63972,31-08-17,6.5
Uttar Pradesh Pratapgarh Sangipur Sangipur,26.04222,81.67583,31-08-17,9.1
Uttar Pradesh Pratapgarh Shivgarh Gorai,25.84639,82.13278,31-08-17,10.6
Uttar Pradesh Pratapgarh Shivgarh Jamtoli,25.83417,82.12861,31-08-17,16.2
Uttar Pradesh Pratapgarh Shivgarh Raniganj,25.79667,82.03556,31-08-17,6.7
Uttar Pradesh Prayagraj Bahadurpur Aandwa,25.41667,82.00417,31-08-17,18.3
Uttar Pradesh Prayagraj Bahadurpur Kasarua,25.47000,81.96667,31-08-17,15.8
Uttar Pradesh Prayagraj Chaka Naini,25.35417,81.87500,31-08-17,12.4
Uttar Pradesh Prayagraj Dhanupur Imamganj,25.40556,82.29583,31-08-17,4.0
Uttar Pradesh Prayagraj Handia Baraut,25.34028,82.27500,31-08-17,1.0
Uttar Pradesh Prayagraj Handia Handia,25.36528,82.18611,31-08-17,1.3
Uttar Pradesh Prayagraj Holagarh Holagarh,25.64167,81.77222,31-08-17,4.9
Uttar Pradesh Prayagraj Jasra Bara,25.25000,81.71667,31-08-17,2.1
Uttar Pradesh Prayagraj Jasra Chilla,25.30000,81.71667,31-08-17,11.7
Uttar Pradesh Prayagraj Jasra Gauhani,25.31667,81.83333,31-08-17,3.0
Uttar Pradesh Prayagraj Jasra Iradat Nagar,25.32500,81.81667,31-08-17,18.6
Uttar Pradesh Prayagraj Jasra Lalpur,25.26667,81.61667,31-08-17,2.3
Uttar Pradesh Prayagraj Karchhana Karchhana,25.28333,81.93833,31-08-17,12.3
Uttar Pradesh Prayagraj Karchhana Meja Road,25.25000,82.03000,31-08-17,12.2
Uttar Pradesh Prayagraj Kaudhiyara Akodha,25.22500,81.86250,31-08-17,5.7
Uttar Pradesh Prayagraj Kaudhiyara Saraon,25.27000,81.84167,31-08-17,4.3
Uttar Pradesh Prayagraj Kaurihar Atrampur,25.57083,81.74167,31-08-17,4.6
Uttar Pradesh Prayagraj Kaurihar Malka Harhar,25.53500,81.81667,31-08-17,10.0
Uttar Pradesh Prayagraj Koraon Barokhar,24.89583,81.94583,31-08-17,9.7
Uttar Pradesh Prayagraj Koraon Ghoose,24.87917,82.01667,31-08-17,1.6
Uttar Pradesh Prayagraj Koraon Koraon,25.01667,82.06250,31-08-17,1.2
Uttar Pradesh Prayagraj Koraon Ladiri Bazar,25.00000,81.92917,31-08-17,1.7
Uttar Pradesh Prayagraj Koraon Pasana,25.04583,82.10000,31-08-17,1.5
Uttar Pradesh Prayagraj Manda Barwarikalaan,24.93333,82.14583,31-08-17,1.1
Uttar Pradesh Prayagraj Manda Rampur Tulapur,25.03750,82.20000,31-08-17,3.2
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Uttar Pradesh Prayagraj Meja Meja,25.14167,82.10000,31-08-17,3.0
Uttar Pradesh Prayagraj Phulpur Mailhan,25.61111,82.09722,31-08-17,6.4
Uttar Pradesh Prayagraj Phulpur Sikandra,25.58333,81.97361,31-08-17,11.6
Uttar Pradesh Prayagraj Shankargarh Bairi,25.11667,81.67500,31-08-17,0.0
Uttar Pradesh Prayagraj Shankargarh Gadwa Fort,25.19583,81.62778,31-08-17,2.9
Uttar Pradesh Prayagraj Shankargarh Khaptia Kheri,25.07083,81.77917,31-08-17,2.3
Uttar Pradesh Rae Bareli Amawan Chauraha Dusti,26.31667,81.35000,31-08-17,0.3
Uttar Pradesh Rae Bareli Amawan Cheek Daadar,26.27083,81.28861,31-08-17,8.6
Uttar Pradesh Rae Bareli Amawan Dhonda Ka Purwa,26.31111,81.37333,31-08-17,1.7
Uttar Pradesh Rae Bareli Amawan Fursatganj,26.25833,81.35278,31-08-17,2.5
Uttar Pradesh Rae Bareli Amawan Kachunda,26.30833,81.25833,31-08-17,1.0
Uttar Pradesh Rae Bareli Dalmau Dalmau,26.07083,81.04583,31-08-17,3.4
Uttar Pradesh Rae Bareli Dalmau Gopalipur,26.10833,81.00833,31-08-17,4.9
Uttar Pradesh Rae Bareli Dalmau Katghar,26.15139,81.14167,31-08-17,1.6
Uttar Pradesh Rae Bareli Dih Mohanganj,26.24167,81.48083,31-08-17,1.2
Uttar Pradesh Rae Bareli Jagatpur Jagatpur,26.05583,81.27500,31-08-17,1.4
Uttar Pradesh Rae Bareli Khiron Kheron,26.28667,80.94000,31-08-17,7.1
Uttar Pradesh Rae Bareli Mahrajganj Mau Garbi,26.42139,81.36056,31-08-17,1.0
Uttar Pradesh Rae Bareli Rahi Laxmanganjbazar,26.15000,81.35833,31-08-17,1.2
Uttar Pradesh Rae Bareli Salon Suchi,26.07500,81.37083,31-08-17,6.2
Uttar Pradesh Rae Bareli Sareni Rawalpur,26.05833,80.85278,31-08-17,7.3
Uttar Pradesh Rae Bareli Sataon Binjh,26.33639,81.03389,31-08-17,12.2
Uttar Pradesh Rae Bareli Sataon Domapur,26.25194,81.00194,31-08-17,14.3
Uttar Pradesh Rae Bareli Sataon Hunsepur,26.26778,80.98500,31-08-17,8.9
Uttar Pradesh Rae Bareli Shivgarh Ahraura Bhawani,26.49472,81.34861,31-08-17,2.3
Uttar Pradesh Rae Bareli Shivgarh Bhawanigarh,26.55000,81.23333,31-08-17,0.5
Uttar Pradesh Rae Bareli Shivgarh Kumbhi Ka Purwa,26.56806,81.26583,31-08-17,2.2
Uttar Pradesh Rampur Shahabad Shahabad,28.55833,79.01250,31-08-17,7.5
Uttar Pradesh Saharanpur Deoband Deoband,29.68667,77.70000,31-08-17,4.0
Uttar Pradesh Saharanpur Gangoh Gangoh,29.79167,77.26667,31-08-17,25.1
Uttar Pradesh Saharanpur Gangoh Mainpura,29.81667,77.25833,31-08-17,17.6
Uttar Pradesh Saharanpur Muzaffarabad Bahel,30.11167,77.62111,31-08-17,4.8
Uttar Pradesh Saharanpur Muzaffarabad Dhaula Kuan,30.13333,77.71667,31-08-17,3.6
Uttar Pradesh Saharanpur Muzaffarabad Shakhambari,30.25333,77.73833,31-08-17,1.1
Uttar Pradesh Saharanpur Muzaffarabad Sunderpur,30.13333,77.85500,31-08-17,5.0
Uttar Pradesh Saharanpur Nagal Nagal,29.85000,77.62500,31-08-17,15.9
Uttar Pradesh Saharanpur Nagal Tilhari Buzurg,29.85833,77.63333,31-08-17,11.5
Uttar Pradesh Saharanpur Nakur Chandrapal Kheri,29.92500,77.31667,31-08-17,17.5
Uttar Pradesh Saharanpur Nakur Lundi,29.86667,77.39167,31-08-17,7.8
Uttar Pradesh Saharanpur Nakur Nakur,29.91667,77.29167,31-08-17,17.7
Uttar Pradesh Saharanpur Nakur Siriska,29.88333,77.25833,31-08-17,15.7
Uttar Pradesh Saharanpur Nanauta Nanauta,29.71667,77.42500,31-08-17,4.3
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Uttar Pradesh Saharanpur Nanauta Tikrol,29.73333,77.37500,31-08-17,8.4
Uttar Pradesh Saharanpur Puwarka Ghuna,30.05833,77.59167,31-08-17,1.0
Uttar Pradesh Saharanpur Puwarka Haraiti,30.05833,77.61667,31-08-17,7.0
Uttar Pradesh Saharanpur Rampur Maniharan Rampur,29.80000,77.47500,31-08-17,7.3
Uttar Pradesh Saharanpur Sadauli Qadeem Bagh Colony,30.34667,77.60444,31-08-17,4.7
Uttar Pradesh Saharanpur Sadauli Qadeem Sadauliuadim,30.20000,77.56667,31-08-17,9.1
Uttar Pradesh Saharanpur Sarsawan Sarsawan,30.03333,77.38333,31-08-17,11.1
Uttar Pradesh Sambhal Asmauli Asmauli,28.69806,78.53222,31-08-17,16.6
Uttar Pradesh Sambhal Asmauli Sahapura Sirpura,28.68333,78.53333,31-08-17,15.5
Uttar Pradesh Sambhal Bahjoi Bahjoi,28.39917,78.62889,31-08-17,12.8
Uttar Pradesh Sambhal Bahjoi Maukather,28.37000,78.68806,31-08-17,14.2
Uttar Pradesh Sambhal Baniyakhera Chandausi,28.51667,78.78333,31-08-17,15.6
Uttar Pradesh Sambhal Junawai Dabthara Shyam,28.20000,78.48333,31-08-17,5.8
Uttar Pradesh Sambhal Sambhal Fatehulla Ganj,28.70250,78.64750,31-08-17,14.6
Uttar Pradesh Sant Kabir Nagar Hainsar Bazar Dhanghata,26.55417,83.01944,31-08-17,2.5
Uttar Pradesh Sant Kabir Nagar Hainsar Bazar Nathnagar,26.60500,83.03111,31-08-17,1.5
Uttar Pradesh Sant Kabir Nagar Khalilabad Khalilabad,26.78333,83.05000,31-08-17,0.2
Uttar Pradesh Sant Kabir Nagar Mehdawal Maidawal,26.96667,83.11667,31-08-17,4.3
Uttar Pradesh Shahjahanpur Banda Banda,28.24306,80.10278,31-08-17,5.3
Uttar Pradesh Shahjahanpur Bhawal Khera Sehramau,27.74722,79.94444,31-08-17,5.0
Uttar Pradesh Shahjahanpur Bhawal Khera Shahjahanpur,27.91667,79.93000,31-08-17,9.0
Uttar Pradesh Shamli Shamli Shamli,29.45833,77.31667,31-08-17,15.1
Uttar Pradesh Shrawasti Ekona Bhagwanpur,27.51667,81.93194,31-08-17,0.2
Uttar Pradesh Shrawasti Ekona Madora Chowki,27.50556,81.93333,31-08-17,0.5
Uttar Pradesh Shrawasti Gilaula Tulsipur,27.68333,81.70556,31-08-17,2.7
Uttar Pradesh Shrawasti Hariharpur Rani Laxman Nagar,27.67500,81.87500,31-08-17,2.7
Uttar Pradesh Shrawasti Jamunaha Pakaria,27.69722,81.71250,31-08-17,1.0
Uttar Pradesh Shrawasti Jamunaha Pratapur,27.86194,81.76917,31-08-17,0.8
Uttar Pradesh Shrawasti Sirsiya Bhujanga,27.66861,82.00583,31-08-17,0.9
Uttar Pradesh Shrawasti Sirsiya Ratanpur,27.80278,81.96528,31-08-17,1.0
Uttar Pradesh Shrawasti Sirsiya Sirsia,27.79889,82.09028,31-08-17,3.2
Uttar Pradesh Shrawasti Sirsiya Sirsia,27.79833,82.09000,31-08-17,3.0
Uttar Pradesh Siddharthnagar Bansi Bansi,27.16667,82.91667,31-08-17,1.1
Uttar Pradesh Siddharthnagar Bansi Kajhai,27.22833,82.98333,31-08-17,3.0
Uttar Pradesh Siddharthnagar Barhni Badhni,27.49861,82.78333,31-08-17,0.8
Uttar Pradesh Siddharthnagar Barhni Parsa,27.44333,82.89500,31-08-17,1.0
Uttar Pradesh Siddharthnagar Barhni Ramnagara,27.42500,82.77500,31-08-17,0.3
Uttar Pradesh Siddharthnagar Birdpur Birdpur,27.36806,83.11806,31-08-17,1.8
Uttar Pradesh Siddharthnagar Domariyaganj Dumariaganj,27.20000,82.65000,31-08-17,1.0
Uttar Pradesh Siddharthnagar Itwa Itwa,27.32194,82.69306,31-08-17,2.6
Uttar Pradesh Siddharthnagar Jogia Uska,27.19167,83.12500,31-08-17,1.2
Uttar Pradesh Siddharthnagar Khesraha Belwa Laghunahi,27.07778,82.98333,31-08-17,1.2
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Uttar Pradesh Siddharthnagar Shoharatgarh Chilhiya,27.26667,82.87500,31-08-17,0.5
Uttar Pradesh Siddharthnagar Shoharatgarh Shohratgarh,27.38194,82.95500,31-08-17,0.8
Uttar Pradesh Sitapur Behta Behta,27.73889,81.14889,31-08-17,3.6
Uttar Pradesh Sitapur Biswan Deokalia,27.44444,81.02833,31-08-17,7.5
Uttar Pradesh Sitapur Biswan Manpur Chowki,27.51389,80.89028,31-08-17,2.8
Uttar Pradesh Sitapur Hargaon Shekhwapur,27.74722,80.72944,31-08-17,4.1
Uttar Pradesh Sitapur Kasmanda Kasmanda,27.38333,80.81861,31-08-17,8.1
Uttar Pradesh Sitapur Kasmanda Khamaria,27.37667,80.90472,31-08-17,1.7
Uttar Pradesh Sitapur Laharpur Laharpur,27.70083,80.89278,31-08-17,7.7
Uttar Pradesh Sitapur Machhrehta Karauna,27.37639,80.60972,31-08-17,15.9
Uttar Pradesh Sitapur Machhrehta Machchreta,27.42194,80.64194,31-08-17,9.0
Uttar Pradesh Sitapur Mahmudabad Bahoranpur,27.37194,81.23194,31-08-17,4.0
Uttar Pradesh Sitapur Mahmudabad Purwara Gosai,27.34500,81.16833,31-08-17,3.1
Uttar Pradesh Sitapur Maholi Maholi,27.65194,80.47694,31-08-17,9.2
Uttar Pradesh Sitapur Misrikh Misrikh,27.43333,80.53333,31-08-17,6.2
Uttar Pradesh Sitapur Misrikh Naimisharanya,27.58194,80.40389,31-08-17,2.4
Uttar Pradesh Sitapur Pahala Pahla,27.38500,81.01500,31-08-17,7.5
Uttar Pradesh Sitapur Parsendi Hargaon,27.65417,80.73611,31-08-17,5.6
Uttar Pradesh Sitapur Rampur Mathura Madnapur,27.40556,81.20444,31-08-17,3.1
Uttar Pradesh Sitapur Rampur Mathura Rampur Mathura,27.34889,81.34583,31-08-17,3.1
Uttar Pradesh Sitapur Sakran Biswan,27.50000,81.00000,31-08-17,4.6
Uttar Pradesh Sitapur Sakran Biutmani,27.55500,80.95333,31-08-17,2.8
